Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_at_Onboarding,Avg_Trans_Value,Trans_to_Limit_Ratio,Activity_Per_Relationship
1,59,M,1,College,Single,$60K - $80K,Blue,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,54.583333333333336,52.99470052994701,0.0353828669882591,4.997501249375313
1,48,F,4,Uneducated,Married,Less than $40K,Blue,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,44.833333333333336,46.18461346165864,0.27049770479586205,5.331556147950684
0,41,F,2,Graduate,Single,Less than $40K,Blue,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,38.333333333333336,52.159607754588556,0.7186663472594012,5.165805699050158
0,55,M,2,Graduate,Married,$120K +,Blue,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,50.833333333333336,46.822152289638545,0.14584095402702876,11.329556814395202
0,47,F,4,Graduate,Married,Unknown,Blue,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,44.0,44.765174494183526,0.25107492034493917,7.498125468632841
0,41,M,2,High School,Married,$80K - $120K,Blue,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,39.0,33.40939975898054,0.13912020722611496,9.747563109222693
0,40,M,3,High School,Single,$80K - $120K,Blue,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,37.666666666666664,61.406299713649375,0.062497105865887685,4.399120175964807
0,68,M,1,Graduate,Married,Unknown,Blue,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,63.333333333333336,59.685634823911755,0.13780662786387965,6.39872025594881
0,50,F,1,Graduate,Single,$40K - $60K,Silver,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,47.416666666666664,58.99731830371346,0.07059718967708095,10.994502748625688
0,47,M,4,Uneducated,Single,$60K - $80K,Blue,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,43.583333333333336,37.48146615633944,0.45197486404371556,4.832527912014664
0,53,F,1,College,Married,Less than $40K,Blue,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,49.083333333333336,55.34402522979885,0.6680591141786841,6.498375406148463
0,42,F,5,Unknown,Married,$40K - $60K,Blue,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,39.0,44.21270668904682,0.6074579943778241,9.330223258913696
0,48,F,4,High School,Single,$40K - $60K,Blue,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,44.833333333333336,59.17037343539878,0.21094035513947693,4.832527912014664
0,49,M,1,Doctorate,Married,$120K +,Blue,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,45.833333333333336,40.702196214955,0.11736436166548893,4.49925012497917
0,44,F,2,Uneducated,Married,Unknown,Silver,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,41.083333333333336,44.08149660430815,0.03241123571941195,5.998500374906273
0,43,F,4,Graduate,Divorced,Less than $40K,Blue,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,40.166666666666664,44.30881693734699,0.4021907974363701,14.492753623188406
0,56,M,0,High School,Married,$80K - $120K,Blue,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,52.416666666666664,58.96217992214564,0.5788918026326078,5.5988802239552085
0,59,F,1,College,Single,Unknown,Blue,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,56.0,37.16009160994806,0.2727272081611723,15.492253873063468
0,46,M,1,Uneducated,Married,$60K - $80K,Blue,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,43.0,46.49877634799085,0.08636785344504358,12.662445851382873
0,47,F,4,Unknown,Divorced,Less than $40K,Blue,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,43.583333333333336,43.289862922378234,0.2983916431959669,3.999333444425929
0,50,F,4,Uneducated,Married,$40K - $60K,Blue,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,46.666666666666664,40.355701582086354,0.36867850940342267,5.5988802239552085
0,51,F,3,Uneducated,Married,Less than $40K,Blue,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,47.416666666666664,54.83150561647945,0.7528600673409303,9.99666777740753
0,47,F,3,Uneducated,Married,Less than $40K,Blue,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,44.0,48.72245784628116,0.8770944276260536,7.248187953011747
0,58,F,4,Uneducated,Married,Less than $40K,Blue,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,54.083333333333336,52.95421938176601,0.43160863514931425,7.664111962679107
1,46,M,5,Graduate,Single,$80K - $120K,Blue,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,43.25,35.115581436386094,0.018104624166652795,2.8328611898016995
0,53,M,3,High School,Married,$60K - $80K,Blue,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,49.083333333333336,41.20676968359088,1.5184582364887462,10.597880423915216
0,45,F,4,Uneducated,Divorced,Unknown,Blue,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,42.0,43.02586416583336,0.1002834582498609,9.247688077980504
0,52,F,1,High School,Married,Less than $40K,Blue,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,48.25,49.56965822649191,0.20707142964770556,4.665889018496917
1,53,M,2,Unknown,Married,$80K - $120K,Blue,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,50.0,37.84810759462027,0.23567863148236876,9.995002498750626
0,50,M,2,High School,Married,$80K - $120K,Silver,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,46.25,44.23399311784948,0.04357399340671013,11.329556814395202
0,41,F,3,High School,Married,$40K - $60K,Blue,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,38.0,44.20458221817006,0.1534142948439017,8.49787553111722
0,45,F,5,Graduate,Divorced,$40K - $60K,Blue,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,42.0,39.46287632584551,0.10624998978365482,5.5988802239552085
0,53,M,3,Uneducated,Married,$80K - $120K,Blue,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,49.5,51.02019105976469,0.08950432630993109,23.48825587206397
0,67,F,1,Graduate,Married,Less than $40K,Blue,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,62.333333333333336,51.904627980375615,0.5525613597600266,7.9980004998750305
0,57,F,2,Uneducated,Single,$40K - $60K,Silver,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,54.0,64.58797327394208,0.07293911954937278,3.6660556573904346
0,59,F,1,Uneducated,Married,$40K - $60K,Blue,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,56.0,35.67729723938431,0.29767571582964364,6.998250437390651
0,45,M,2,Uneducated,Married,$40K - $60K,Blue,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,42.166666666666664,77.0512749291706,0.2403395875342943,5.9980006664445185
0,51,M,3,Graduate,Married,$80K - $120K,Blue,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,48.0,51.7895087704679,0.11192147380501766,3.999333444425929
0,59,F,1,Uneducated,Married,Less than $40K,Blue,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,54.5,51.665231521346634,0.6435983932185491,7.198560287942411
0,53,M,1,Graduate,Married,$60K - $80K,Blue,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,49.25,60.07759689612415,0.4443785667519033,4.165972337943676
0,47,M,3,Graduate,Married,$60K - $80K,Blue,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,44.0,29.19941601167977,0.06844498296165286,24.987506246876563
0,49,F,3,Uneducated,Single,Unknown,Blue,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,45.833333333333336,49.924076886041256,0.10482114270442125,4.49925012497917
0,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,46.25,32.93839580618769,0.17314428589609973,10.996334555148284
0,60,F,0,College,Single,Less than $40K,Blue,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,55.416666666666664,37.150389382139934,0.8523945961241771,6.59868026394721
0,50,F,2,High School,Married,Less than $40K,Blue,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,47.0,43.927002607049744,0.13148047766109272,5.5988802239552085
0,41,F,2,Post-Graduate,Married,Unknown,Blue,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,38.416666666666664,48.592231492765855,0.07491087412511445,5.332444592567905
0,57,M,1,Graduate,Married,$80K - $120K,Blue,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,53.083333333333336,76.12182825715595,0.1250342098936347,4.799040191961607
0,43,M,4,Graduate,Unknown,$80K - $120K,Blue,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,40.75,39.31316248107197,0.05047873911446718,6.998600279944011
0,57,F,3,Graduate,Married,Less than $40K,Blue,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,53.083333333333336,47.86357125483095,0.27902941877589116,9.247688077980504
0,54,M,3,Doctorate,Married,$120K +,Blue,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,50.583333333333336,36.01853810503644,0.08674508675689668,17.327557480839722
0,51,F,5,Post-Graduate,Married,Less than $40K,Blue,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,47.333333333333336,39.97523868479322,0.4868076292236505,8.398320335932812
0,47,F,3,High School,Married,Less than $40K,Blue,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,44.166666666666664,45.54338439161856,0.16622425908688468,10.994502748625688
0,41,M,0,High School,Unknown,$120K +,Blue,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,38.0,63.99695252607018,0.07378938872354295,6.9976674441852715
0,53,M,3,Uneducated,Married,$80K - $120K,Blue,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,49.416666666666664,34.78488607414109,0.08912340089529672,13.995334888370543
1,68,M,0,High School,Married,Less than $40K,Blue,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,63.666666666666664,36.18875291652778,0.5284012178257541,20.97902097902098
0,59,M,1,College,Married,$60K - $80K,Blue,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,56.0,64.90614062997136,0.18142546291126121,5.4986253436640835
0,48,M,4,Unknown,Married,$80K - $120K,Blue,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,45.0,42.30851646389372,0.336043809371443,8.398320335932812
0,44,M,5,Graduate,Married,$60K - $80K,Blue,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,41.333333333333336,48.22043628013777,0.114451466732466,6.748312921769557
0,48,M,3,College,Married,$80K - $120K,Blue,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,44.583333333333336,36.16984951586547,0.12054949434648883,10.247438140464883
0,47,M,4,Graduate,Married,$60K - $80K,Silver,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,44.25,39.25780526647161,0.03071039428930368,8.997000999666778
0,47,M,2,Graduate,Married,$60K - $80K,Silver,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,44.333333333333336,41.561201212462116,0.03853285321205084,7.9980004998750305
0,43,F,1,High School,Divorced,Less than $40K,Silver,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,40.083333333333336,45.51683270989963,0.11689175224541067,8.997000999666778
1,55,F,2,Graduate,Married,Less than $40K,Blue,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,51.416666666666664,32.81359949631495,0.6160045776231818,13.493253373313344
1,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,55.166666666666664,35.16520144993959,0.586803457690706,7.997334221926025
0,63,M,1,Graduate,Married,$40K - $60K,Blue,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,58.333333333333336,39.18813005053918,0.5536462185390536,18.490754622688655
0,58,M,2,College,Married,$120K +,Blue,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,53.583333333333336,48.14483031603508,0.09468594687237486,23.9880059970015
0,53,F,2,High School,Married,Less than $40K,Blue,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,50.0,52.997961616860884,0.5797220951947433,6.498375406148463
0,59,M,0,Unknown,Unknown,$80K - $120K,Silver,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,55.666666666666664,39.72924118303142,0.029928148397028963,8.663778740419861
0,52,M,3,Graduate,Married,$120K +,Blue,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,48.083333333333336,38.07404814879628,0.1373804674922905,7.998400319936012
0,48,M,3,High School,Single,$60K - $80K,Blue,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,45.0,37.13413150995919,0.12018893280362729,9.247688077980504
0,43,M,4,High School,Married,$40K - $60K,Blue,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,40.0,51.42612256559211,0.08146024427061063,4.199160167966406
0,48,M,2,College,Single,Less than $40K,Blue,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,45.0,51.41452439481688,0.47996869701723177,7.997334221926025
0,43,F,4,Graduate,Single,Less than $40K,Blue,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,40.416666666666664,49.9984375488266,0.27676867725848864,6.39872025594881
0,44,M,4,Unknown,Married,$60K - $80K,Blue,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,41.5,36.0926221055592,0.1467225423370754,6.39872025594881
0,41,M,3,High School,Married,$80K - $120K,Blue,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,38.083333333333336,40.99875761340566,0.03919921082398856,5.499083486085652
0,44,F,3,Uneducated,Divorced,Less than $40K,Silver,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,40.833333333333336,61.837526498940036,0.13894130143423192,6.248437890527367
0,50,M,2,Unknown,Single,$40K - $60K,Blue,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,46.416666666666664,36.97588428176089,0.8562192481317996,21.489255372313846
0,60,F,1,Uneducated,Married,Less than $40K,Blue,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,57.0,65.81519021862643,0.7569258981046011,4.399120175964807
0,44,M,4,Graduate,Single,$80K - $120K,Blue,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,42.0,52.95612682804883,0.3310757147497487,4.799040191961607
0,48,F,3,Graduate,Divorced,$40K - $60K,Blue,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,44.75,61.14694265286735,0.578250317612143,3.3327778703549407
0,44,F,2,Graduate,Divorced,Less than $40K,Blue,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,41.75,38.515913244370886,0.7766107372517992,5.7988402319536085
0,41,M,2,High School,Single,$80K - $120K,Blue,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,38.666666666666664,41.41494104412316,0.03581207537786153,5.998500374906273
0,45,M,3,College,Single,$60K - $80K,Blue,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,42.333333333333336,56.459366947425096,1.020648668116062,6.498375406148463
0,47,F,2,Uneducated,Divorced,Less than $40K,Silver,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,44.166666666666664,43.63043077813742,0.11946965560818161,6.332277953674387
0,51,F,2,Graduate,Married,Less than $40K,Blue,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,48.0,35.99905265650904,0.4404377203999612,12.662445851382873
0,51,M,2,Graduate,Married,$120K +,Blue,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,47.333333333333336,67.66290761624354,0.03528798136261498,4.498875281179704
1,60,F,1,Uneducated,Married,$40K - $60K,Blue,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,55.833333333333336,58.495125406216154,0.4880758617285256,2.9992501874531365
0,57,M,2,Unknown,Married,$80K - $120K,Blue,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,53.166666666666664,72.18703871244226,0.08033490115336224,10.494752623688157
0,41,M,5,Graduate,Single,$120K +,Blue,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,38.583333333333336,50.382677589323485,0.25158435729126993,5.198960207958408
0,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,41.0,35.33929321413572,0.0983579126992534,8.331944675887351
0,43,M,1,College,Single,$60K - $80K,Blue,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,39.916666666666664,37.31850725970961,0.34138297058800926,4.165972337943676
0,55,M,2,College,Married,$60K - $80K,Blue,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,51.0,55.997926002740634,0.17059684411634388,6.748312921769557
1,52,M,1,Uneducated,Married,$80K - $120K,Blue,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,49.0,48.761837538968294,0.446418714906454,8.495752123938031
0,44,M,3,Graduate,Unknown,$80K - $120K,Blue,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,41.25,41.479945187215286,0.032448718494358604,8.997000999666778
0,41,M,2,Uneducated,Married,$40K - $60K,Blue,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,38.5,45.63498075815885,0.13559015615466316,6.59868026394721
0,44,M,4,Unknown,Single,$80K - $120K,Blue,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,41.166666666666664,38.44337657287298,0.06415426393388662,8.997750562359409
1,53,F,2,Unknown,Married,Less than $40K,Blue,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,50.25,27.232425585813804,0.28576415328291244,14.992503748125937
0,39,M,2,High School,Single,$80K - $120K,Blue,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,36.0,83.75664973401064,0.3974187896339363,6.248437890527367
1,49,M,5,College,Married,$40K - $60K,Blue,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,45.25,38.80767582496071,0.5666407796420916,10.494752623688157
1,45,F,2,College,Married,Less than $40K,Blue,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,42.0,21.249114620224155,0.15057568627821485,23.976023976023978
0,54,M,2,Graduate,Married,$80K - $120K,Blue,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,50.166666666666664,28.10146731699353,0.6947524244437818,8.165305782369604
0,49,M,3,Uneducated,Single,$80K - $120K,Blue,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,45.416666666666664,36.15041968425199,0.2568352514886434,16.49175412293853
0,46,F,3,Doctorate,Single,Unknown,Blue,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,43.0,35.74900697202856,0.5879394299043261,5.9990001666388935
1,46,M,4,High School,Married,$120K +,Blue,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,43.5,36.89279511604652,0.2870596695087348,6.331222925691437
0,47,M,3,Graduate,Married,$60K - $80K,Blue,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,43.833333333333336,70.79716811327546,0.08308298521014902,6.248437890527367
0,44,M,2,Doctorate,Single,$60K - $80K,Blue,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,41.0,40.25599268592326,0.1859574784271508,6.998600279944011
0,50,M,3,Post-Graduate,Single,$120K +,Blue,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,47.416666666666664,48.35541587800436,0.418676432072841,6.998250437390651
0,73,M,0,High School,Married,$40K - $60K,Blue,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,70.0,51.91023793417841,0.3949428518812146,6.798640271945611
0,56,M,3,Unknown,Unknown,$40K - $60K,Blue,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,52.166666666666664,44.146513092107696,0.4096218523636246,4.49925012497917
1,59,M,0,High School,Single,$40K - $60K,Blue,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,55.0,40.40938768307746,0.18998888551192325,8.495752123938031
0,70,M,0,High School,Married,Less than $40K,Blue,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,65.33333333333333,81.79454703019799,0.3773061570399271,4.998333888703765
0,55,F,2,High School,Married,Less than $40K,Blue,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,52.0,66.80512287988923,0.736640908973321,6.498375406148463
0,43,M,4,Unknown,Single,$60K - $80K,Blue,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,40.0,39.64589276785977,0.06038885133998516,8.49787553111722
0,45,M,1,Uneducated,Single,$120K +,Blue,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,41.75,37.76216415357491,0.4580273035342152,9.4976255936016
0,45,F,2,Uneducated,Single,$40K - $60K,Blue,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,42.083333333333336,47.176886539766436,0.37316373639442474,13.993003498250875
0,40,M,1,Graduate,Married,$40K - $60K,Blue,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,38.083333333333336,50.99824143995034,0.21158795256252466,4.832527912014664
0,36,M,2,College,Unknown,$80K - $120K,Blue,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048,34.166666666666664,32.8965923950668,0.03717116591809115,19.490254872563717
1,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,55.666666666666664,29.955219338289638,0.47903741984466397,22.97702297702298
0,43,M,4,Unknown,Married,$60K - $80K,Blue,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048,40.083333333333336,56.76136697841303,0.03955566324169277,2.8328611898016995
0,46,F,1,Unknown,Married,Less than $40K,Blue,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,43.0,38.52403689907752,0.6228776787074863,19.990004997501252
0,41,M,2,Uneducated,Married,$40K - $60K,Blue,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,38.333333333333336,54.69327420546932,0.24127344816389562,4.599080183963207
0,51,F,2,Graduate,Married,Less than $40K,Blue,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.538,0.317,47.166666666666664,66.94665266736662,0.2571537819946645,3.999200159968006
0,51,F,3,Unknown,Unknown,Less than $40K,Blue,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,48.916666666666664,45.77064678878232,0.10586626305022466,10.994502748625688
0,43,F,4,Graduate,Divorced,Unknown,Blue,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762,41.083333333333336,42.02902942335081,0.4352053858784481,5.499083486085652
1,64,F,0,High School,Married,$40K - $60K,Blue,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0,59.583333333333336,53.33037053497028,0.28631068108837426,17.982017982017982
0,54,M,5,Graduate,Married,$60K - $80K,Blue,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626,50.833333333333336,62.163213154824724,0.48864607482704153,5.9980006664445185
0,48,M,3,Unknown,Single,$40K - $60K,Blue,6,1,3,5279.0,1115,4164.0,0.549,1642,41,0.519,0.211,44.416666666666664,40.04780371210458,0.31104369936660364,6.832194634227628
0,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,5,3,0,23603.0,0,23603.0,0.795,1382,31,1.067,0.0,37.583333333333336,44.57920712235089,0.05855187651773603,6.19876024795041
0,57,M,0,Uneducated,Married,$40K - $60K,Blue,6,2,2,2601.0,0,2601.0,0.814,1232,32,0.684,0.0,53.25,38.49879691259648,0.4736637932857388,5.332444592567905
0,45,M,4,Graduate,Single,$80K - $120K,Blue,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162,41.666666666666664,96.36897693894132,0.24233848148067239,3.9990002499375152
0,41,M,3,High School,Single,$80K - $120K,Blue,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,38.0,34.18643167401019,0.13625605476945388,7.9980004998750305
